0,0,0,0,0,0.9409282700421941,0.004219409282700422,0.004219409282700422,0,0
0,0.004219409282700422,0,0.004219409282700422,0.004219409282700422,0,0,0,0,0
0.004219409282700422,0,0.004219409282700422,0,0.004219409282700422,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.004219409282700422,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.004219409282700422,0,0,0,0.004219409282700422,0,0,0.004219409282700422,0.008438818565400843
