Lat30Long250.csv,EMPTY,30,250
Lat30Long260.csv,EMPTY,30,260
Lat30Long270.csv,EMPTY,30,270
Lat30Long280.csv,EMPTY,30,280
Lat30Long290.csv,EMPTY,30,290
Lat30Long300.csv,EMPTY,30,300
Lat30Long310.csv,EMPTY,30,310
Lat30Long320.csv,EMPTY,30,320
Lat30Long330.csv,EMPTY,30,330
Lat30Long340.csv,EMPTY,30,340
Lat30Long350.csv,EMPTY,30,350
Lat40Long0.csv,EMPTY,40,0
Lat40Long10.csv,EMPTY,40,10
Lat40Long20.csv,EMPTY,40,20
Lat40Long30.csv,EMPTY,40,30
Lat40Long40.csv,EMPTY,40,40
Lat40Long50.csv,EMPTY,40,50
Lat40Long60.csv,EMPTY,40,60
Lat40Long70.csv,EMPTY,40,70
Lat40Long80.csv,EMPTY,40,80
Lat40Long90.csv,EMPTY,40,90
Lat40Long100.csv,EMPTY,40,100
Lat40Long110.csv,EMPTY,40,110
Lat40Long120.csv,EMPTY,40,120
Lat40Long130.csv,EMPTY,40,130
Lat40Long140.csv,EMPTY,40,140
Lat40Long150.csv,EMPTY,40,150
Lat40Long160.csv,EMPTY,40,160
Lat40Long170.csv,EMPTY,40,170
Lat40Long180.csv,EMPTY,40,180
Lat40Long190.csv,EMPTY,40,190
Lat40Long200.csv,EMPTY,40,200
Lat40Long210.csv,EMPTY,40,210
Lat40Long220.csv,EMPTY,40,220
Lat40Long230.csv,EMPTY,40,230
Lat40Long240.csv,EMPTY,40,240
Lat40Long250.csv,EMPTY,40,250
Lat40Long260.csv,EMPTY,40,260
Lat40Long270.csv,EMPTY,40,270
Lat40Long280.csv,EMPTY,40,280
Lat40Long290.csv,EMPTY,40,290
Lat40Long300.csv,EMPTY,40,300
Lat40Long310.csv,EMPTY,40,310
Lat40Long320.csv,EMPTY,40,320
Lat40Long330.csv,EMPTY,40,330
Lat40Long340.csv,EMPTY,40,340
Lat40Long350.csv,EMPTY,40,350
Lat50Long0.csv,EMPTY,50,0
Lat50Long10.csv,EMPTY,50,10
Lat50Long20.csv,EMPTY,50,20
Lat50Long30.csv,EMPTY,50,30
Lat50Long40.csv,EMPTY,50,40
Lat50Long50.csv,EMPTY,50,50
Lat50Long60.csv,EMPTY,50,60
Lat50Long70.csv,EMPTY,50,70
Lat50Long80.csv,EMPTY,50,80
Lat50Long90.csv,EMPTY,50,90
Lat50Long100.csv,EMPTY,50,100
Lat50Long110.csv,EMPTY,50,110
Lat50Long120.csv,EMPTY,50,120
Lat50Long130.csv,EMPTY,50,130
Lat50Long140.csv,EMPTY,50,140
Lat50Long150.csv,EMPTY,50,150
Lat50Long160.csv,EMPTY,50,160
Lat50Long170.csv,EMPTY,50,170
Lat50Long180.csv,EMPTY,50,180
Lat50Long190.csv,EMPTY,50,190
Lat50Long200.csv,EMPTY,50,200
Lat50Long210.csv,EMPTY,50,210
Lat50Long220.csv,EMPTY,50,220
Lat50Long230.csv,EMPTY,50,230
Lat50Long240.csv,EMPTY,50,240
Lat50Long250.csv,EMPTY,50,250
Lat50Long260.csv,EMPTY,50,260
Lat50Long270.csv,EMPTY,50,270
Lat50Long280.csv,EMPTY,50,280
Lat50Long290.csv,EMPTY,50,290
Lat50Long300.csv,EMPTY,50,300
Lat50Long310.csv,EMPTY,50,310
Lat50Long320.csv,EMPTY,50,320
Lat50Long330.csv,EMPTY,50,330
Lat50Long340.csv,EMPTY,50,340
Lat50Long350.csv,EMPTY,50,350
Lat60Long0.csv,EMPTY,60,0
Lat60Long10.csv,EMPTY,60,10
Lat60Long20.csv,EMPTY,60,20
Lat60Long30.csv,EMPTY,60,30
Lat60Long40.csv,EMPTY,60,40
