9251,1900,50.950000,31.816670
500,1812,55.466670,35.866670
614,1823,51.333330,33.883330
6000,1964,53.700000,30.100000
1700,1939,50.833330,34.000000
5000,1995,51.683330,30.783330
152000,1918,57.350000,37.616670
1500,1787,50.625000,35.075000
195,1809,55.000000,34.000000
2250,1938,51.150000,31.700000
6000,1811,50.750000,33.500000
700,1900,52.266670,32.850000
6000,1954,56.116670,37.333330
,1662,58.550000,31.333330
66000,1933,56.633330,39.433330
9000,1878,52.983330,37.033330
13000,1914,51.133330,34.500000
101000,1874,50.616670,36.600000
2750,1818,55.000000,35.000000
65500,1807,54.500000,35.200000
2568,1955,50.200000,30.250000
4620,2007,55.548670,35.299500
823000,1810,52.500000,30.333330
1350,2006,59.548330,32.113330
20020,2004,54.750500,36.978000
250000,1846,54.233330,35.150000
950,1838,55.000000,35.000000
9530,2001,50.111120,36.800100
