3000,1959,8.916670,8.433330
256.8,,0.000000,0.000000
2250,1964,,
48.6,1822,,
480,1947,9.600000,9.916670
700,1990,,
450,1901,,
114,1925,,
24.54,2010,0.000000,0.000000
1.4,1973,,
3.3,1967,,
3.3,1967,,
7700,1963,6.750000,8.500000
1421,1995,,
2000,1976,,
103000,1927,7.950000,8.083330
2031,1972,,
1053.5,2003,,
20.399999999999999,2003,,
221.7,2009,0.000000,0.000000
122.3,2009,0.000000,0.000000
104.3,2009,0.000000,0.000000
31.3,2009,0.000000,0.000000
24.8,2009,0.000000,0.000000
2.6,2009,0.000000,0.000000
14.2,2009,0.000000,0.000000
18.100000000000001,2009,0.000000,0.000000
25.5,2009,0.000000,0.000000
30.2,2009,0.000000,0.000000
444.1,2010,0.000000,0.000000
218.9,2010,0.000000,0.000000
60.3,2010,0.000000,0.000000
1000,1955,,
145,2006,,
54,2006,,
56,2006,,
31,2006,,
146,2005,,
67,2005,,
,,,
,1969,,
21250,1896,,
374.5,2010,0.000000,0.000000
879.9,2010,0.000000,0.000000
486,2010,0.000000,0.000000
472.2,2010,0.000000,0.000000
362.4,2010,0.000000,0.000000
335.2,2010,0.000000,0.000000
234.6,2010,0.000000,0.000000
288,2010,0.000000,0.000000
143.9,2010,0.000000,0.000000
161.69999999999999,2010,0.000000,0.000000
118.8,2010,0.000000,0.000000
95.4,2010,0.000000,0.000000
27.8,2010,0.000000,0.000000
39.700000000000003,2010,0.000000,0.000000
80.3,2010,0.000000,0.000000
28.3,2010,0.000000,0.000000
47.2,2010,0.000000,0.000000
41.6,2010,0.000000,0.000000
22.6,2010,0.000000,0.000000
10.3,2010,0.000000,0.000000
26.1,2010,0.000000,0.000000
5.8,2010,0.000000,0.000000
7.9,2010,0.000000,0.000000
22.7,2010,0.000000,0.000000
15.1,2010,0.000000,0.000000
20.399999999999999,2010,0.000000,0.000000
4.9,2010,0.000000,0.000000
0.1,2010,0.000000,0.000000
0.3,2010,0.000000,0.000000
,,,
,,,
85,,,
,,,
367,1909,,
406.2,2003,,
219.7,2003,,
461.3,2003,,
493.1,2004,,
491.4,2004,,
185.4,2003,,
100.5,2003,,
167.4,2003,,
183.3,2003,,
184.5,2003,,
118.7,2003,,
145.9,2003,,
203.6,2003,,
138.19999999999999,2003,,
121.5,2003,,
162.1,2003,,
56.5,2003,,
167.4,2003,,
134.9,2003,,
97.8,2004,,
61.3,2003,,
197.3,2004,,
22.7,2004,,
152.6,2004,,
12.8,2004,,
114,2004,,
82.3,2004,,
116.6,2004,,
96,2004,,
117.6,2004,,
32.4,2004,,
84.9,2004,,
35.1,2004,,
14.6,2004,,
6.7,2004,,
19.399999999999999,2004,,
56,2004,,
28,2004,,
43.2,2004,,
30.4,2003,,
