700,1835,51.783330,-1.783330
15000,1914,53.583330,-2.716670
44000,1965,52.565280,-1.339720
794,1949,53.016670,-4.100000
5460,1969,54.566670,-6.333330
4255,1902,54.616670,-6.216670
2270,1865,52.550000,-8.033330
767,1991,52.459720,-0.300000
29000,1628,51.650000,-1.516670
4500,1804,55.900000,-4.233330
140,1844,54.666670,-7.666670
1060,1830,51.900000,-1.116670
271.39999999999998,1999,52.666670,-6.966670
50000,1813,52.566670,-8.783330
1600,1881,54.566670,-1.166670
3520,1810,52.450000,-8.333330
2,1830,56.400000,-3.433330
,1779,53.533330,-7.333330
157,1931,53.036390,-4.319440
3500,1876,52.766670,-2.516670
13400,1917,56.583330,-3.250000
10400,1623,50.383330,-3.950000
25000,1795,54.136670,-0.413330
30,1974,51.138890,-1.536110
13,1998,56.250000,-3.166670
17600,2005,54.240280,-1.198890
92750,,51.149670,-1.810000
