21,1880,50.775000,6.083330
,1769,50.666670,2.333330
1300,1923,52.050000,0.300000
17,1886,52.000000,9.100000
1500,1956,50.666940,8.183610
7250,1855,53.400000,9.100000
1470,1925,51.750000,4.000000
240,1900,50.950000,7.316670
670,1990,52.200000,6.866670
1000,1851,51.916670,8.383330
9000,1934,50.316670,3.733330
112,1877,50.300000,8.916670
2000,1870,52.283330,7.700000
2000,1896,50.366670,4.733330
1400,1927,52.283330,8.050000
16570,1930,52.950000,8.166670
246,1928,58.883330,9.400000
117.8,1953,51.666670,9.250000
4682,1958,51.883330,6.933330
700,1855,51.050000,3.750000
4960,1962,50.766670,3.000000
,1647,52.533330,9.050000
14500,1863,50.783330,4.766670
63000,1916,50.916670,9.183330
357.4,1950,58.473330,8.866670
710,1840,51.650000,5.616670
9700,1843,52.116670,5.183330
17000,1951,53.050000,8.100000
19000,1940,53.100000,7.200000
13500,1977,54.990560,9.491940
16500,1856,52.283330,8.916670
185,1965,50.583330,6.166670
1700,1852,50.000000,8.266670
3000,1906,50.816670,8.766670
41000,1863,52.266670,9.100000
