14566,2008,29.359440,14.255280
11953,2008,29.379720,14.269720
2900,2008,29.358330,14.248330
15750,2008,29.365830,14.276110
335,2010,29.394500,14.292330
46,1998,25.571170,12.371170
38000,2004,20.125930,10.205600
213,1995,27.187170,16.189000
213,1995,27.117670,16.074500
5105,1995,27.125500,16.058170
2020,1995,27.126330,16.030670
237,1995,27.155000,15.958330
1932,1995,27.156500,15.952500
3130,1995,27.169830,15.925500
331,1995,27.162330,16.095330
1925,1995,27.158330,16.114670
2235,1995,27.152670,16.156500
72,1995,27.152170,16.173170
898,1995,27.164670,16.169170
769,1995,27.132000,16.297670
205,1995,27.129500,16.343500
147,1995,27.109170,16.466170
619,1995,27.107000,16.393330
516,1995,27.098000,16.322330
713,1995,27.092670,16.313170
287,1995,27.092000,16.300000
3096,1995,27.080830,16.201000
1190,1995,27.077170,16.193170
83,1995,27.077170,16.193000
362,1995,27.077500,16.169170
31,1995,27.097670,16.025500
113,1995,27.104830,16.011330
483,1995,27.104830,16.011330
236,1995,27.114170,16.001500
281,1995,27.127830,15.971170
231,1995,27.225000,15.029500
1620,1995,27.201670,16.093000
404,1995,27.191500,16.134500
579,1995,27.084670,16.036830
126,1995,27.080500,16.125670
406,1995,27.082670,16.137830
199,1995,27.086830,16.174830
1214,1995,27.103830,16.308670
990,1995,27.107670,16.323830
674,1995,27.109670,16.351500
167,1995,27.110670,16.356670
176,1995,27.111500,16.436500
95,1995,27.135830,16.360170
176,1995,27.133670,16.358000
38,1995,27.133830,16.331000
1741,1995,27.139330,16.272670
1010,1995,27.146170,16.163670
192,1995,27.152670,16.106170
240,1995,27.275170,16.093830
242,1995,27.258170,16.135500
100,1995,27.305830,16.135670
1808,1995,27.305500,16.209170
121,1995,27.303830,16.244830
164,1995,27.303170,16.254670
276,1995,27.305170,16.264170
957,1995,27.304830,16.300170
451,1995,27.267170,16.420330
703,1995,27.267830,16.413170
36,1995,27.268830,16.236330
1490,1995,27.279000,16.217330
944,1995,27.298670,16.166830
425,1995,27.320170,16.077500
3130,1995,27.457670,16.280170
421,1995,27.454830,16.313330
199,1995,27.405500,16.328330
229,1995,27.406330,16.319670
90,1995,27.416330,16.194330
50,1995,27.420500,16.166670
688,1995,27.145500,15.950670
250,1995,27.070500,16.094500
110,1995,27.047670,16.451500
458,1995,27.052330,16.426330
392,1995,27.056000,16.399000
117,1995,27.105500,16.045830
215,1995,27.128830,16.035000
86,1995,27.160330,16.035330
1025,1995,27.199670,16.035670
123,1995,27.104500,16.009830
443,1995,27.107330,16.022330
838,1995,27.104830,16.063170
252,1995,27.118170,16.027170
216,1995,27.100830,16.023330
125,1995,27.110170,16.018170
860,1995,27.167000,15.939330
622,1995,27.159670,15.962830
277,1995,27.040670,16.404330
153,1995,27.046170,16.372170
237,1995,27.084330,16.119000
217,1995,27.135500,16.030170
236,1995,27.142500,16.029500
541,1995,27.143000,16.028000
628,1995,27.158500,16.031330
144,1995,27.220170,16.033170
137,1995,27.233170,16.029330
522,1995,27.270500,16.040670
385,1996,27.065500,16.087500
840,1996,27.106830,16.516170
209,1996,27.102500,16.238170
67,1996,27.114330,16.145000
132,1996,27.113500,16.143000
254,1996,27.120170,16.111170
4840,1996,27.121170,16.108830
17.920000000000002,1997,27.013500,16.365830
132,1999,27.376830,16.302330
370,1999,27.351330,16.253670
236,1999,27.278330,16.277170
287,1999,27.258500,16.092330
477,1999,27.190170,16.308330
4150,1999,27.203000,15.900670
124,1999,27.158500,16.456170
108,1999,27.917000,16.487670
85,1999,27.947830,16.509830
842,1996,27.129500,16.068670
119,2000,27.041330,16.387670
38.049999999999997,1999,27.043060,16.411670
14.8,1999,27.152220,16.483060
20.32,1999,27.152220,16.517220
239,1999,27.571390,16.175000
247,1999,27.426390,16.274170
11.65,1999,27.252530,16.083720
176.78,1999,27.438700,15.948380
181.88,1999,27.631670,16.086940
104.1,1999,27.571390,16.083330
173,1996,27.120500,16.023500
55.8,2000,27.924720,16.957500
101.1,2000,27.010830,16.181670
33.6,2001,27.083330,16.250000
149,1999,27.025830,16.387830
142,1999,27.188000,16.402330
173,1999,26.906330,16.686500
214,1999,26.907000,16.681500
137,1999,27.231000,16.249000
131,2000,27.075670,16.066330
68,2000,27.919000,16.684000
594,1996,27.170170,16.035500
10.09,1998,27.221670,16.250000
20.149999999999999,1998,27.146830,16.050170
321,2000,27.035000,16.381330
38.9,1999,27.467670,16.170170
232,1999,27.667330,15.950500
36,1999,27.232330,16.196000
222,1999,27.033670,16.383330
4012.4,1999,27.333330,16.216670
80,1999,27.333330,16.250000
889,1999,27.330170,16.231170
269,1996,27.135330,16.052000
781,2001,27.281330,16.408330
169,1998,27.083330,16.055000
801,1999,27.182000,16.300170
32.1,2005,27.433330,16.000000
235,2006,27.450560,16.191670
955,2005,27.495830,16.258330
49.8,1999,27.035830,16.385280
0.8,2001,27.201670,16.311170
88,2007,27.266330,16.357830
85,1996,27.133830,16.065330
265,2007,28.214170,15.550830
40.1,2000,27.169170,16.135330
280,2008,27.328330,16.218670
98,2006,27.241670,16.232670
28.4,1999,27.427670,16.165500
305,2007,27.380000,16.469000
114,1998,27.280000,16.147830
1815,1998,27.375000,16.184000
1470,2010,28.287670,15.494670
293,1996,27.132330,16.068000
310,2010,26.919500,16.657000
207,2010,27.230170,16.488330
410.3,2002,27.274170,16.408330
1510,1996,27.134500,16.089330
221,1996,27.183170,16.330830
47,1996,27.163830,16.520330
57,1996,27.150000,16.406330
76,1996,27.149670,16.210000
212,1996,27.167500,16.140670
290,1996,27.183500,16.115170
223,1996,27.184000,16.111830
379,1996,27.195670,16.100330
615,1996,27.195830,16.013170
415,1996,27.195830,16.013170
1770,1996,27.254830,16.006670
287,1996,27.133000,16.039500
132,1996,27.111670,16.029830
282,1996,27.104670,16.011670
182,1996,27.107500,16.035830
511,1996,27.110670,16.070170
204,1996,27.118500,16.103330
860,1996,27.120500,16.112170
90,1996,27.130330,16.156500
619,1996,27.133170,16.163330
281,1996,27.152330,16.267170
299,1996,27.155000,16.278830
303,1996,27.129330,16.372830
114,1996,27.135500,16.320500
120,1996,27.159000,16.220000
62,1996,27.167170,16.150500
39,1996,27.169830,16.143170
399,1996,27.101330,16.021500
193,1996,27.103830,16.032500
454,1996,27.147000,16.158500
171,1996,27.157500,16.208000
263,1996,27.157500,16.208000
145,1996,27.191170,16.277670
1225,1996,27.247330,16.397330
133,1996,26.983330,16.506000
302,1996,26.981330,16.504330
837,1996,27.033670,16.405500
387,1996,27.045170,16.381670
1006,1996,27.045670,16.379500
116,1996,27.046500,16.372670
218,1996,27.140330,16.204670
130,1996,27.185000,16.133500
118,1996,27.186000,16.130830
145,1996,27.186670,16.122830
259,1996,27.191500,16.115000
1380,1996,27.156170,16.029000
107,1996,27.111000,16.021670
63,1996,27.110670,16.025830
70,1996,27.108000,16.071000
326,1996,27.120170,16.208330
