2900,2012,40.668130,-117.189130
102,1950,41.683330,-112.133330
12280,1966,46.833330,-117.250000
21500,1932,40.566670,-110.483330
754,2012,40.901830,-118.544650
7900,1943,49.500000,-113.000000
152,2003,40.867170,-119.183520
6.1,2000,40.249500,-118.936830
23,1999,40.241480,-118.947630
95,1999,40.267520,-118.943080
113,1999,40.275370,-118.946100
7200,1999,40.285630,-118.946570
355,1999,40.283380,-118.948080
324,1999,40.282470,-118.948720
451.7,2001,40.279570,-118.946420
83.8,2006,40.262800,-118.959120
18.809999999999999,1999,40.266670,-118.933330
170,1999,40.266670,-118.933330
78,1999,40.266670,-118.933330
287.44,1999,40.266670,-118.933330
34,1999,40.266670,-118.933330
12.56,1999,40.266670,-118.933330
10.47,1999,40.266670,-118.933330
37.200000000000003,2009,40.281900,-118.946930
19670,1993,46.570560,-117.098610
440,2001,40.081730,-115.936730
22700,1906,40.383330,-110.866670
270,1895,45.000000,-114.000000
2500,1899,46.683330,-112.550000
770,2009,40.740180,-118.172850
31500,1931,40.250000,-110.083330
6800,1954,42.633330,-114.833330
70.7,2007,40.890550,-118.362780
27.8,2007,40.898050,-118.353880
29.1,2007,40.958050,-118.353050
30.15,2001,40.379720,-119.086390
1600,1936,45.600000,-110.583330
7000,1953,46.100000,-111.400000
370,1999,40.626500,-118.410330
2420,2003,40.628320,-118.416700
1306,2003,40.630780,-118.409180
1823.3,2007,40.616670,-118.384720
2854,2012,40.892010,-118.553190
18200,1999,45.500000,-119.500000
111000,1926,42.333330,-113.700000
2150,1940,43.800000,-117.000000
875,1869,40.916670,-111.666670
18.54,2002,40.862170,-118.541670
3540,1966,49.250000,-111.866670
254,2011,40.954650,-118.496930
983,2011,40.801000,-114.701000
18,2011,40.792000,-114.708000
41,2004,44.933890,-116.431670
21400,1999,46.700000,-110.133330
37125,1917,47.767778,-119.876389
26600,1982,43.724440,-116.911670
8732,1950,47.706670,-119.830000
