5070,1932,38.500000,-94.300000
9500,2009,31.805000,-97.010000
1384.2,1945,34.316670,-96.150000
611,1916,36.750000,-93.500000
375,1961,33.600000,-96.466670
2381,1906,36.833330,-97.333330
5100,1909,31.833330,-98.833330
48500,1886,35.500000,-93.500000
78.400000000000006,1936,35.950000,-97.583330
89400,1890,39.750000,-97.033330
2360,1934,36.050000,-94.166670
3640,1922,30.833330,-97.766670
8360,1961,32.675000,-94.511670
880,1917,39.083330,-94.400000
97.7,1906,30.750000,-95.950000
51500,1943,35.883330,-99.333330
491,1839,37.916670,-92.083330
17000,1970,36.008330,-95.150000
16700,1930,35.400000,-92.050000
1050,1918,36.216670,-92.266670
1100000,1948,39.683330,-99.866670
840,1896,38.600000,-95.216670
135,1926,39.800000,-91.500000
408000,1930,36.066670,-90.500000
2085,1930,30.700000,-96.116670
1900,1980,31.250000,-99.033330
1000,1950,38.700000,-90.233330
3500,1924,36.483330,-90.666670
1020,1917,32.166670,-95.100000
28100,1946,34.333330,-98.300000
1600,1877,38.683330,-91.150000
180000,1881,38.700000,-96.100000
1407,1923,33.100000,-96.700000
4532,1934,35.166670,-97.883330
3900,1972,39.333330,-97.561670
20000,1919,37.083330,-98.050000
84,1940,37.266670,-97.766670
5500,1938,31.800000,-92.750000
5622,1996,37.250000,-98.133330
6200,1943,31.660000,-96.971670
1250,1927,31.766670,-99.983330
8590,1938,30.833330,-97.500000
78800,1950,37.316670,-97.250000
51800,1969,33.583330,-99.800000
24500,1903,37.066670,-93.550000
11000,1958,38.306670,-99.710000
927,1937,31.050000,-99.466670
4300000,1882,37.582500,-99.163610
2000,1971,38.696670,-99.708330
9300,2003,32.246110,-99.993060
28000,2002,38.848330,-98.723830
8600,1940,38.233330,-99.533330
8400,1913,32.033330,-99.250000
1987,1971,35.333330,-99.150000
41000,1874,38.300000,-94.366670
18000,1987,35.000000,-98.333330
12900,1961,37.033330,-97.625000
7275,1938,36.083330,-92.150000
81200,1887,31.916670,-98.033330
132700,1963,35.166670,-98.643890
5896.8,1936,35.847780,-97.703330
4900,1937,39.700000,-98.983330
6800,1907,32.316670,-97.416670
24000,1960,36.433330,-98.433330
35900,2006,37.016670,-95.666670
18400,1923,37.266670,-99.333330
16000,1924,37.266670,-99.333330
3912,1975,35.350000,-98.683330
19700,1940,32.016670,-98.700000
2400,1956,31.991670,-98.651670
5176,1994,35.405000,-98.748890
61000,1896,39.200000,-98.783330
6000,1940,31.750000,-97.750000
10000,1911,37.616670,-98.916670
567,1932,35.966670,-96.766670
566,1969,39.591670,-94.921940
8346,1972,35.283330,-93.500000
37200,1879,39.650000,-99.683330
11300,1950,39.565830,-99.647220
5400,1856,33.000000,-97.000000
15000,1926,33.516670,-95.300000
604,1944,33.516670,-95.300000
1724,1889,33.816670,-97.000000
220,1956,39.500000,-98.533330
17800,1961,32.633330,-96.866670
4100,1940,38.850000,-96.583330
4000,1983,39.766670,-99.916670
4692,1948,38.783330,-99.333330
7000,1906,38.500000,-96.200000
10900,1971,38.280000,-97.365000
100000,1966,39.616670,-94.866670
8600,2003,31.389720,-99.405830
26100,1957,33.506670,-97.651390
26600,1957,33.495560,-97.588610
108,1888,38.500000,-100.000000
2700,,31.611110,-99.904170
23900,1971,38.641670,-98.883330
4788,1938,38.266670,-95.250000
8480,1983,39.616670,-98.700000
11000,1934,32.250000,-97.716670
2132.3000000000002,1999,37.435000,-98.318330
28770,1983,38.395000,-98.915830
664,1987,30.515280,-91.012220
82000,1912,39.933330,-99.216670
2700,1965,31.593330,-98.250000
13000,1972,37.066670,-98.661670
46500,1933,38.650000,-94.333330
36000,1909,33.213330,-99.731670
21,1941,34.483330,-94.450000
6100,1950,37.964170,-97.755830
1035,1937,37.616670,-99.100000
2092,1976,37.596670,-99.125000
12900,1951,38.116670,-97.433330
11700,1947,39.366670,-99.850000
12,1950,33.750000,-98.833330
6800,1955,33.683330,-93.600000
8630,1938,33.500000,-96.600000
74600,1962,36.560000,-97.666670
7250,1966,38.250000,-97.666670
1500,1898,31.966670,-97.866670
55400,1946,36.824440,-93.761110
42600,1884,35.766670,-91.500000
1304,1963,30.625000,-97.533330
241,1932,30.500000,-99.833330
1368,2006,39.716330,-97.854500
36000,1903,39.100000,-94.633330
301,2004,39.275560,-96.259440
