36000,1960,-27.750000,115.833330
42200,1892,-27.700000,115.766670
38750,1971,-29.629170,116.482220
12200,1923,-27.716670,117.250000
257000,1941,-25.333330,116.183330
20,1967,-25.933330,119.300000
10000,1978,-24.500000,115.183330
2198,1990,-25.916670,119.300000
53500,1937,-24.916670,119.416670
9000,1931,-25.666670,117.000000
,1977,-29.750000,116.433330
357,1997,-24.138330,115.871670
1181.5999999999999,1929,-28.850000,116.283330
26500,1921,-26.116670,116.666670
734000,1909,-29.450000,119.716670
326000,1913,-22.500000,116.166670
22000,1941,-24.766670,117.700000
3667,1998,-25.876670,119.073330
16600,1916,-28.166670,118.500000
272000,1964,-25.666670,118.100000
33,1925,-26.666670,119.000000
86860,1892,-22.333330,118.000000
2700,2008,-23.255560,116.900830
41700,1922,-26.333330,118.333330
4386,1965,-20.666670,118.833330
7868,1989,-23.266670,116.933330
30000,2004,-28.096970,118.455610
71000,1969,-25.650000,114.216670
850,1937,-28.383330,116.716670
118400,1917,-29.500000,118.750000
